tconst,averageRating,numVotes
tt6315438,7.5,1217
tt6315524,8.2,6218
tt6315746,7.6,9
tt6315750,6.3,2466
tt6315790,5.9,435
tt6315838,7.0,13
tt6315872,5.6,384
tt6316138,8.4,38740
tt6316170,8.6,233
tt6316466,4.0,1619
tt6316816,5.6,539
tt6316856,4.1,44
tt6317016,4.5,96
tt6317070,5.0,61
tt6317180,6.2,1695
tt6317236,5.5,556
tt6317656,6.8,9689
tt6317962,5.5,3198
tt6318202,6.2,249
tt6318712,6.5,1054
tt6318728,5.9,445
tt6318848,4.7,1823
tt6318954,4.3,2480
tt6319050,4.1,9
tt6319508,6.8,10
tt6319988,7.5,95
tt6320482,4.3,291
tt6320628,7.4,456739
tt6320684,7.1,322
tt6321224,3.8,22
tt6322522,2.6,166
tt6322902,5.3,1732
tt6323264,3.2,138
tt6323858,6.4,161
tt6323870,4.4,1184
tt6324278,7.0,37247
tt6324614,6.4,5039
tt6324856,7.9,85
tt6324892,4.0,184
tt6325386,8.0,7
tt6326182,4.2,72
tt6326558,5.3,13
tt6326642,5.4,109
tt6327570,5.9,444
tt6327784,5.2,196
tt6327886,2.1,31
tt6328004,5.0,869
tt6328242,5.5,935
tt6328332,4.6,102
tt6329226,7.1,76
tt6329716,4.3,2453
tt6329874,7.2,25
tt6330052,5.9,2106
tt6330122,8.6,620
tt6330132,5.1,73
tt6330246,6.9,1539
tt6330414,5.9,30
tt6332084,5.5,46
tt6332158,3.8,418
tt6332764,4.3,1883
tt6333070,6.8,1813
tt6333086,6.5,2260
tt6333200,3.8,1294
tt6333242,6.6,33
tt6333284,5.8,647
tt6333380,6.3,67
tt6334354,7.2,321753
tt6334740,4.9,66
tt6334884,4.7,2962
tt6335734,7.5,4885
tt6335796,5.1,39
tt6335916,8.0,9
tt6336270,5.6,1753
tt6336356,6.8,14025
tt6337252,6.7,122
tt6338476,6.2,4050
tt6338498,6.7,17419
tt6339230,3.7,247
tt6340264,5.9,1070
tt6340296,5.5,1137
tt6340500,6.6,2329
tt6340558,7.3,10
tt6340604,6.2,3704
tt6340640,6.8,2791
tt6340698,6.3,189
tt6341066,5.7,903
tt6341086,5.0,410
tt6341094,2.9,124
tt6341108,5.4,344
tt6341668,6.0,758
tt6341832,6.5,36520
tt6342062,4.1,1879
tt6342110,5.6,738
tt6342316,5.1,241
tt6342440,6.9,920
tt6343000,5.4,232
tt6343058,6.8,3069
tt6343068,6.4,439
tt6343314,7.1,120315
tt6343596,2.8,62
tt6344302,7.5,86
tt6344458,5.2,6
tt6344530,5.2,19
tt6344584,5.8,1268
tt6344664,7.4,2582
tt6344696,6.4,358
tt6345080,3.9,337
tt6345894,5.1,5909
tt6346162,8.3,2916
tt6346314,6.4,67
tt6346952,6.7,590
tt6347150,5.8,3041
tt6347492,6.6,91
tt6348138,6.7,25346
tt6348410,6.1,2392
tt6348866,3.1,15
tt6349194,7.2,20
tt6349302,5.6,4474
tt6350304,6.7,1177
tt6350408,8.2,330
tt6350558,6.6,229
tt6350736,6.9,47
tt6351308,6.4,16
tt6351924,6.0,21
tt6352316,8.0,28
tt6352534,4.9,11
tt6352548,5.4,1546
tt6352604,6.0,377
tt6352926,5.9,422
tt6353036,5.3,786
tt6353076,6.1,398
tt6353716,3.9,269
tt6353976,4.8,181
tt6354056,3.6,263
tt6354108,6.6,469
tt6354270,6.1,20
tt6354568,3.3,2709
tt6354638,6.0,78
tt6354784,7.1,990
tt6355328,5.2,690
tt6355580,2.4,133
tt6355698,7.5,95
tt6356220,7.0,54
tt6356228,3.5,218
tt6357074,4.3,237
tt6357730,6.1,63
tt6357878,7.8,6
tt6358156,6.3,344
tt6359082,2.2,687
tt6359118,6.8,475
tt6359554,8.4,3699
tt6359956,5.5,49779
tt6359962,3.9,112
tt6359974,3.8,162
tt6360398,2.4,1555
tt6360872,4.0,2154
tt6361154,1.9,72
tt6361186,4.6,13
tt6361210,8.4,31
tt6361212,4.5,46
tt6361584,5.2,40
tt6363436,5.9,2875
tt6363646,2.9,293
tt6364538,6.3,95
tt6364638,5.0,614
tt6365782,5.2,76
tt6365796,7.4,2042
tt6366854,7.9,1790
tt6367558,6.2,12002
tt6368324,5.2,561
tt6368388,6.9,17
tt6368508,5.1,381
tt6369516,6.3,8
tt6369738,4.6,10
tt6369748,7.5,186
tt6370702,5.9,282
tt6371588,6.1,603
tt6371694,7.4,9
tt6371834,7.8,9
tt6371906,6.1,10
tt6371924,3.6,142
tt6372694,4.2,10010
tt6373994,2.1,133
tt6374826,8.5,17
tt6375006,6.2,9
tt6378710,6.2,13190
tt6378942,5.1,2539
tt6379584,5.3,39
tt6379644,3.7,146
tt6379666,5.3,35
tt6380140,4.7,290
tt6380508,8.9,76
tt6380520,8.3,15199
tt6380902,5.8,5
tt6381052,7.5,489
tt6381432,6.0,51
tt6381456,6.7,133
tt6383252,5.7,7
tt6383494,5.8,1602
tt6383608,5.2,51
tt6384386,4.5,2138
tt6384694,4.3,37
tt6384720,3.2,244
tt6384920,4.0,371
tt6384998,3.3,291
tt6385574,6.8,7
tt6385680,3.0,362
tt6385768,3.9,249
tt6385856,6.8,1312
tt6385860,6.0,11
tt6385952,5.6,1848
tt6386132,6.6,286
tt6386168,6.3,699
tt6386600,8.2,5
tt6386684,4.8,274
tt6386748,7.5,11922
tt6387150,6.3,50
tt6387702,3.7,13
tt6388074,5.6,594
tt6388082,7.3,3254
tt6388090,5.5,77
tt6388200,2.9,138
tt6388220,6.0,11
tt6388464,6.3,168
tt6388790,5.4,12
tt6388844,2.1,139
tt6389290,5.9,275
tt6389310,6.8,142
tt6389316,7.0,1888
tt6389336,3.0,128
tt6389344,4.8,473
tt6389802,3.1,322
tt6389864,3.6,57
tt6390480,7.5,11
tt6390668,7.7,8006
tt6390756,7.4,319
tt6391282,3.1,1193
tt6393026,5.9,67
tt6393296,5.2,135
tt6393474,4.3,33
tt6393518,2.9,120
tt6393674,5.4,403
tt6394270,6.8,110738
tt6394430,7.5,4350
tt6395306,7.3,1622
tt6395628,7.9,428
tt6395918,2.9,159
tt6396074,6.3,249
tt6396296,6.7,813
tt6396876,4.5,44
tt6397186,5.1,12
tt6397364,6.5,26
tt6397762,6.5,1614
tt6397972,2.4,43
tt6398184,7.4,51742
tt6398360,5.4,1068
tt6398496,5.9,616
tt6398666,6.1,1311
tt6398994,6.8,8
tt6399158,6.9,5395
tt6399814,2.0,35
tt6400166,6.8,3337
tt6400280,7.3,1167
tt6400316,7.1,528
tt6400726,6.7,35
tt6401004,5.4,2576
tt6402468,6.1,45091
tt6402536,5.7,57
tt6403440,8.2,41
tt6404166,6.0,84
tt6405126,5.2,4255
tt6405208,8.0,1652
tt6406458,6.4,125
tt6406848,6.0,708
tt6407390,5.1,68
tt6407480,4.2,19
tt6407942,5.0,67
tt6408226,6.3,16402
tt6408710,3.4,12
tt6408774,7.6,28
tt6408924,2.1,178
tt6408946,3.5,62
tt6408974,6.8,6
tt6409416,7.5,1970
tt6409482,5.7,78
tt6409666,4.2,527
tt6409762,4.9,3892
tt6409782,5.2,537
tt6409856,3.5,624
tt6409994,5.8,835
tt6410100,7.6,134
tt6410534,5.1,1084
tt6410564,6.7,6577
tt6410712,4.2,286
tt6410720,7.3,59
tt6411322,7.3,230
tt6411590,7.1,2148
tt6411748,2.3,502
tt6411954,5.1,1219
tt6411984,6.0,1094
tt6412076,5.8,15
tt6412452,7.3,141331
tt6412864,6.8,3869
tt6413002,5.0,54
tt6413038,3.9,53
tt6413410,6.5,2302
tt6413868,3.9,353
tt6414392,7.0,39
tt6414632,5.4,24
tt6414890,4.7,1111
tt6415100,4.6,88
tt6415394,6.6,8
tt6415416,6.4,2468
tt6415838,4.5,249
tt6416676,6.6,555
tt6416842,4.7,13
tt6417014,6.5,591
tt6417256,6.6,842
tt6417816,7.5,16
tt6417824,2.8,139
tt6418340,8.8,9
tt6418570,3.2,340
tt6418778,6.0,6158
tt6418890,4.4,65
tt6418918,6.2,3242
tt6418996,6.3,4574
tt6419442,5.8,45
tt6419470,6.5,15
tt6419524,6.5,49
tt6419698,3.9,10
tt6419724,6.2,20
tt6419756,4.9,34
tt6420312,8.2,23
tt6420742,5.9,78
tt6420830,7.7,730
tt6420836,6.7,14
tt6420934,4.7,14
tt6421110,5.0,9843
tt6421118,4.1,581
tt6421362,2.7,136
tt6421398,4.4,886
tt6422258,5.3,193
tt6422706,8.8,23
tt6422938,4.0,3941
tt6423012,5.2,40
tt6423112,3.0,75
tt6423362,5.9,7262
tt6423420,4.6,8
tt6423524,4.5,58
tt6423542,4.4,5
tt6423558,4.4,17
tt6423578,4.8,311
tt6423776,6.0,6858
tt6423886,5.7,4233
tt6423956,5.2,103
tt6423998,3.1,184
tt6424188,3.1,168
tt6424724,6.6,174
tt6424768,5.7,393
tt6424846,6.0,126
tt6425202,3.9,127
tt6425270,5.4,52
tt6425458,5.2,42
tt6425474,5.5,52
tt6425734,5.7,476
tt6425770,5.3,440
tt6426028,6.2,4490
tt6426960,5.3,6
tt6427156,4.7,191
tt6427368,5.9,144
tt6427854,2.2,447
tt6428150,6.8,1888
tt6428170,5.9,39
tt6428676,5.8,11751
tt6428774,6.1,450
tt6428844,2.0,108
tt6430652,6.4,11
tt6431324,7.2,312
tt6432466,6.7,24200
tt6432500,1.7,92
tt6433106,6.4,152
tt6433456,7.1,6161
tt6433832,6.4,2954
tt6433880,6.0,12968
tt6433886,5.5,1487
tt6434022,7.0,1389
tt6434210,8.2,84
tt6434368,5.5,207
tt6435124,6.4,17
tt6435240,5.6,34
tt6435770,3.9,94
tt6435934,5.3,780
tt6436270,5.9,435
tt6436402,4.5,15
tt6436514,6.1,48
tt6436726,6.3,27820
tt6437020,9.0,9
tt6437040,3.7,30
tt6437228,3.7,505
tt6437936,6.3,187
tt6438030,6.5,4598
tt6438840,6.6,3073
tt6439020,6.4,19014
tt6439348,3.7,39
tt6439748,4.1,547
tt6439792,4.1,603
tt6441072,4.8,258
tt6441304,5.7,24
tt6443138,6.9,360
tt6443294,6.5,3194
tt6443330,7.0,26
tt6443380,6.6,44
tt6444140,5.9,2774
tt6444182,5.5,66
tt6444360,8.7,7
tt6444838,6.5,2065
tt6445236,4.8,163
tt6445278,5.8,378
tt6445396,5.5,1026
tt6445408,5.0,266
tt6445414,6.2,10542
tt6445922,4.9,119
tt6446550,5.5,414
tt6446712,5.6,27
tt6446754,5.8,9
tt6447022,5.9,26
tt6447452,3.8,62
tt6447464,6.7,19
tt6447474,8.2,29
tt6447520,6.5,29
tt6447600,6.9,17
tt6447610,5.9,39
tt6447730,6.3,14
tt6447856,5.7,14
tt6447952,4.9,35
tt6448084,5.9,68
tt6448346,3.1,8
tt6448502,6.9,9
tt6448740,6.4,25
tt6448954,5.8,5
tt6448970,6.3,124
tt6448982,7.2,99
tt6449044,5.5,35
tt6449140,5.4,24
tt6449204,3.2,6
tt6449216,8.0,408
tt6449336,6.3,736
tt6449354,4.8,156
tt6449358,5.1,129
tt6449466,6.2,76
tt6449704,4.1,44
tt6449892,4.3,9
tt6449976,2.0,5
tt6450044,6.4,93
tt6450076,5.2,36
tt6450178,5.7,28
tt6450186,7.3,16017
tt6450428,3.0,228
tt6450610,4.8,25
tt6450628,2.7,681
tt6450660,5.7,46
tt6450662,5.8,1837
tt6450804,6.2,170989
tt6451260,5.2,637
tt6451304,6.5,1955
tt6452332,6.8,2204
tt6452534,5.7,221
tt6452574,7.8,52868
tt6453776,2.5,46
tt6455590,2.6,129
tt6456222,5.5,1200
tt6456326,5.4,6466
tt6456384,3.4,1251
tt6456754,8.3,13
tt6456768,3.1,191
tt6457210,8.3,24
tt6458228,6.8,966
tt6458566,5.5,119
tt6458744,2.7,170
tt6458952,2.3,148
tt6459382,6.1,420
tt6459494,1.1,629
tt6460276,4.4,216
tt6460528,5.5,26
tt6460858,7.8,14
tt6460932,4.0,46
tt6461318,6.3,1709
tt6461514,6.4,1366
tt6461526,6.1,821
tt6461664,4.4,211
tt6461828,5.7,157
tt6461888,6.0,32
tt6461980,5.1,13
tt6462084,3.7,259
tt6462482,4.8,62
tt6462506,6.9,2155
tt6462710,8.8,65
tt6462750,5.8,152
tt6463320,8.5,4652
tt6463468,6.1,28
tt6463494,6.8,1358
tt6464252,4.8,73
tt6464290,5.7,689
tt6464360,4.8,1487
tt6464678,4.8,1553
tt6464986,4.3,32
tt6465308,3.9,502
tt6465940,3.6,243
tt6466058,5.6,205
tt6466464,5.5,1446
tt6466598,5.2,16
tt6467044,6.2,10
tt6467150,6.5,50
tt6467214,4.7,25
tt6467266,7.5,44240
tt6467288,6.4,5
tt6467436,7.6,145
tt6467738,6.3,1385
tt6467968,7.5,1952
tt6468274,5.7,41
tt6468814,4.8,1005
tt6468842,6.1,277
tt6469284,6.5,34
tt6469344,4.6,301
tt6469548,5.4,6182
tt6469892,5.1,150
tt6469914,8.3,7
tt6469960,3.1,1615
tt6470028,7.2,106
tt6470522,5.3,60
tt6470762,5.9,1846
tt6470924,6.9,3242
tt6471054,7.1,1500
tt6471264,5.4,5820
tt6471410,3.3,180
tt6471684,6.6,3410
tt6472058,7.0,9
tt6472116,5.7,546
tt6472234,2.7,147
tt6472742,4.1,235
tt6472860,3.4,157
tt6472976,7.2,61265
tt6473066,7.5,9352
tt6473542,4.1,517
tt6473622,2.6,264
tt6473838,6.0,239
tt6473952,4.0,34
tt6473982,5.9,361
tt6474040,6.1,12657
tt6474204,7.3,12
tt6474626,6.2,798
tt6475250,5.4,457
tt6475714,5.2,55169
tt6475918,5.4,81
tt6476140,5.3,40336
tt6476256,8.5,62
tt6477380,7.0,75
tt6478116,7.1,8
tt6478538,5.9,1316
tt6479178,3.5,1125
tt6479314,9.1,11
tt6479344,7.1,17
tt6479534,6.7,1027
tt6479626,5.7,10
tt6481002,4.6,443
tt6481134,6.5,30
tt6481240,6.2,40
tt6481310,5.9,18
tt6481402,6.9,55
tt6481478,6.7,1258
tt6483040,6.9,18
tt6483364,6.0,8805
tt6483422,4.5,1023
tt6484256,5.9,100
tt6484398,5.5,233
tt6484774,6.9,10
tt6484954,6.8,194
tt6484982,7.7,19663
tt6485666,8.0,33018
tt6485776,5.9,859
tt6485832,4.9,19
tt6485928,6.2,7604
tt6486630,5.4,1241
tt6487174,6.6,563
tt6487242,3.3,50
tt6487296,4.9,19
tt6488382,5.7,182
tt6488444,7.3,151
tt6488508,6.2,10
tt6488514,4.1,65
tt6489160,4.0,270
tt6489562,5.3,611
tt6489820,6.5,12
tt6490394,7.1,894
tt6490532,7.1,96
tt6490604,5.8,36
tt6490930,4.0,2322
tt6490990,7.9,1267
tt6491178,6.9,44728
tt6492020,4.3,83
tt6492158,2.3,248
tt6492186,4.5,110
tt6493286,7.8,4870
tt6493292,6.2,302
tt6493644,6.5,803
tt6493648,6.7,1256
tt6494344,4.5,745
tt6494418,4.3,15162
tt6494536,7.8,12
tt6494542,4.4,414
tt6494556,3.4,164
tt6495094,5.2,1270
tt6495388,6.3,508
tt6495522,4.3,34
tt6495538,7.4,37
tt6495556,6.5,8
tt6495770,5.1,11290
tt6495810,5.9,17
tt6495996,3.5,56
tt6496236,5.3,839
tt6497898,7.1,2681
tt6497968,5.3,40
tt6498220,3.2,158
tt6498526,8.6,1610
tt6498818,6.7,22
tt6499516,4.1,74
tt6499628,5.6,31
tt6499694,4.4,833
tt6499752,7.5,179623
tt6500276,5.9,229
tt6500354,6.3,56
tt6500762,6.1,45
tt6501192,5.9,48
tt6502580,6.0,1509
tt6503938,5.2,34
tt6504538,6.1,4177
tt6504660,7.1,7
tt6504868,6.1,434
tt6505182,8.0,11
tt6505968,6.7,1979
tt6506146,5.1,1384
tt6506264,5.4,7699
tt6506276,6.7,1045
tt6506478,6.8,105
tt6508228,5.5,9602
tt6508740,5.8,166
tt6508918,6.6,117
tt6509058,6.2,3076
tt6509330,4.0,207
tt6509788,6.6,10
tt6509862,7.0,1511
tt6510954,6.2,594
tt6511676,4.7,229
tt6511932,5.5,21662
tt6512428,5.8,1224
tt6512568,7.4,26
tt6512784,4.3,1408
tt6512880,7.0,8
tt6513120,7.1,79090
tt6513180,3.0,24
tt6513338,3.9,104
tt6513406,5.9,1669
tt6513656,3.8,31296
tt6514010,6.9,3775
tt6514196,6.5,5297
tt6514218,5.6,288
tt6515200,5.3,1076
tt6515214,5.6,33
tt6515342,6.0,3256
tt6515458,6.8,601
tt6515568,7.8,287
tt6515910,6.4,3584
tt6516314,5.5,7500
tt6516590,3.5,815
tt6517046,6.8,11
tt6518270,5.8,5538
tt6518634,4.8,190
tt6518886,5.5,24
tt6519376,2.7,8
tt6519668,6.4,32
tt6519912,3.9,51
tt6520472,6.4,60
tt6520926,7.0,189
tt6520954,7.9,4420
tt6520962,7.8,27
tt6521194,6.4,832
tt6521776,5.5,3436
tt6521876,5.6,24689
tt6522084,5.1,47
tt6522546,6.6,10192
tt6522634,6.5,1684
tt6522668,6.4,2825
tt6522982,4.2,1431
tt6523174,5.9,1213
tt6523526,4.1,692
tt6523656,4.0,51
tt6523720,6.2,11687
tt6524276,8.2,5
tt6524598,5.0,9
tt6524704,6.8,955
tt6525952,4.7,2013
tt6525978,5.1,1232
tt6527426,5.4,27141
tt6527456,5.1,2261
tt6527586,6.4,2597
tt6527838,6.6,331
tt6529772,5.6,492
tt6530104,6.4,494
tt6530282,7.8,40
tt6531206,7.7,82
tt6531890,5.5,82
tt6532192,5.8,308
tt6532374,6.3,3878
tt6533000,5.7,156
tt6533240,5.9,21438
tt6533944,5.9,10
tt6533972,6.3,408
tt6534422,2.9,132
tt6534724,6.6,78
tt6534788,4.5,8
tt6535838,4.2,176
tt6535880,6.2,27475
tt6535926,7.1,364
tt6535932,5.5,183
tt6536312,5.1,220
tt6536668,5.0,186
tt6536676,3.2,16
tt6536704,5.9,111
tt6536904,4.1,132
tt6537200,5.1,15
tt6537238,7.2,11129
tt6538150,6.6,45
tt6538368,5.1,73
tt6538416,6.2,128
tt6538566,5.6,60
tt6538906,5.6,247
tt6539420,6.3,604
tt6539470,3.4,189
tt6539526,3.6,37
tt6539992,6.5,2753
tt6540970,5.9,53
tt6540984,4.2,573
tt6541090,4.8,310
tt6541740,5.8,16
tt6541904,7.1,249
tt6541988,5.8,13
tt6542050,5.8,103
tt6542108,5.9,3622
tt6543070,8.0,53
tt6543400,7.8,39
tt6543652,7.5,55532
tt6544220,5.8,3469
tt6544498,7.5,1278
tt6544524,4.7,70
tt6544850,6.4,572
tt6544940,7.2,625
tt6545028,6.0,61
tt6545070,4.4,49
tt6545212,6.5,2096
tt6545314,5.3,28
tt6546570,7.2,109
tt6547044,6.1,1533
tt6547170,4.2,7310
tt6547728,2.7,34
tt6547786,5.4,2913
tt6547822,3.5,38
tt6548388,5.8,236
tt6548966,7.0,2114
tt6550304,6.1,16
tt6550808,5.1,424
tt6550978,3.8,139
tt6551510,6.6,224
tt6551842,5.5,235
tt6552938,7.0,51
tt6553342,5.3,8
tt6553406,4.5,58
tt6554744,5.5,91
tt6554976,5.0,102
tt6555772,5.6,3208
tt6556552,5.0,926
tt6556576,5.5,4004
tt6556670,6.1,7538
tt6556890,5.9,13268
tt6557116,3.9,27
tt6557356,4.6,329
tt6557704,7.8,2247
tt6557724,4.2,135
tt6558114,4.9,296
tt6558518,4.4,53
tt6559390,6.3,1468
tt6559576,4.2,304
tt6560164,5.8,8017
tt6560320,5.0,300
tt6560406,6.9,88
tt6561516,6.3,30
tt6561576,3.9,767
tt6562130,6.0,47
tt6562252,7.5,46
tt6562628,6.2,1513
tt6562812,5.5,68
tt6563012,5.7,167
tt6563576,4.8,6661
tt6563862,5.6,187
tt6565702,5.7,179546
tt6566576,6.2,74038
tt6566600,4.2,127
tt6566768,5.7,2442
tt6566830,5.1,1099
tt6566846,6.5,281
tt6567012,6.1,784
tt6567396,6.2,536
tt6567472,4.9,122
tt6567960,7.1,53
tt6568188,3.1,311
tt6568474,4.6,420
tt6569546,4.4,920
tt6569946,5.1,18
tt6570014,6.7,75
tt6570098,4.8,1490
tt6570372,4.6,586
tt6570972,6.6,190
tt6571010,5.7,111
tt6571214,6.7,44
tt6571274,6.5,100
tt6571548,7.1,58534
tt6571636,6.0,313
tt6572190,6.7,122
tt6572694,4.8,210
tt6572702,4.8,4759
tt6572748,5.7,65
tt6574146,6.6,7927
tt6574272,5.3,6219
tt6574480,6.9,176
tt6574700,3.0,807
tt6574856,3.6,58
tt6575062,3.9,554
tt6575280,6.6,643
tt6576144,2.8,408
tt6576556,7.4,5066
tt6576586,7.6,17
tt6577246,3.9,42
tt6577332,5.6,155
tt6577798,7.1,1093
tt6577814,6.3,1531
tt6578228,3.1,453
tt6579530,4.3,43
tt6580050,3.3,459
tt6580300,7.6,6
tt6580380,6.7,662
tt6580394,2.4,659
tt6580564,7.4,7092
tt6581440,6.5,1604
tt6581576,7.4,45
tt6582734,6.1,113
tt6582774,5.4,56
tt6582868,6.7,46
tt6583298,5.0,9
tt6586090,6.4,577
tt6587086,5.7,13
tt6587216,5.9,54
tt6587254,7.8,10
tt6587272,7.8,41
tt6587640,6.1,22256
tt6588064,7.3,266
tt6588838,4.2,207
tt6588950,6.1,1744
tt6588966,7.5,12149
tt6588968,6.0,15
tt6589292,6.2,526
tt6589330,6.3,180
tt6589464,6.5,1880
tt6590488,6.5,168
tt6590856,6.6,721
tt6590982,5.4,18
tt6591344,5.8,17
tt6591422,6.7,79
tt6591520,4.7,315
tt6591554,5.5,297
tt6591568,5.0,113
tt6591584,7.2,960
tt6591652,4.3,66
tt6592124,2.6,264
tt6592296,6.2,822
tt6592520,3.3,72
tt6593054,3.2,7588
tt6593240,6.4,622
tt6593242,4.6,20
tt6593706,6.6,695
tt6593714,3.4,29
tt6594022,5.0,175
tt6594070,4.6,65
tt6594146,5.2,19
tt6594244,4.5,60
tt6594436,7.4,13
tt6594758,7.3,2721
tt6595896,6.3,6750
tt6596418,6.0,235
tt6597246,5.6,680
tt6597454,6.0,590
tt6598072,5.1,2236
tt6598202,5.1,61
tt6598206,7.1,13
tt6598238,6.2,8279
tt6598308,8.0,14
tt6598514,6.4,160
tt6598626,6.1,5641
tt6599046,6.5,17
tt6599180,4.2,6
tt6599184,6.7,154
tt6599230,8.4,8
tt6599340,6.4,1903
tt6599742,5.9,2696
tt6600382,8.1,24
tt6600742,6.7,16
tt6601502,6.7,1658
tt6603378,3.3,606
tt6603662,7.8,17
tt6603700,4.6,79
tt6603812,6.5,635
tt6604106,5.3,54
tt6604334,4.7,134
tt6605136,5.6,11
tt6605336,6.4,38
tt6605812,7.4,1623
tt6605830,6.3,168
tt6608032,4.7,389
tt6608068,6.3,9
tt6608132,6.0,468
tt6608136,6.5,234
tt6608138,7.6,988
tt6608976,4.5,112
tt6609010,6.9,166
tt6609042,4.6,35
tt6609838,8.4,20
tt6610032,7.6,80
tt6610158,5.9,11263
tt6610280,6.6,719
tt6610888,7.2,14
tt6610954,6.4,21
tt6611490,6.8,73
tt6612512,6.1,63
tt6612946,5.7,2216
tt6613470,7.7,1242
tt6613814,7.1,3639
tt6613878,6.7,4790
tt6613932,6.2,226
tt6613952,4.0,1618
tt6613958,5.6,4418
tt6614334,6.2,92
tt6614558,5.4,8
tt6615648,7.9,1076
tt6615784,7.9,36
tt6616200,5.2,25
tt6616800,6.3,2427
tt6617382,7.6,21
tt6617586,8.2,8
tt6617742,6.2,13
tt6618500,5.3,112
tt6619180,3.7,222
tt6619188,5.5,392
tt6619250,3.5,188
tt6620238,8.0,1303
tt6620864,3.8,6
tt6621408,4.4,337
tt6621440,6.1,27
tt6621768,8.2,9
tt6622902,7.0,1199
tt6622960,6.4,291
tt6622982,6.8,465
tt6623390,3.2,280
tt6623826,2.9,18
tt6624144,6.2,4510
tt6626040,5.8,108
tt6627168,7.0,1685
tt6627630,8.2,482
tt6628102,8.0,23967
tt6628298,5.3,24
tt6628312,5.5,18
tt6628322,4.3,2338
tt6628386,3.0,169
tt6628394,7.1,144559
tt6629064,5.9,701
tt6629358,7.1,10
tt6632000,5.8,178
tt6632338,2.4,28
tt6632664,6.0,231
tt6633162,6.9,24
tt6633870,5.1,42
tt6633888,8.7,9
tt6634854,3.7,101
tt6634944,6.4,19
tt6636658,5.4,60
tt6638398,4.8,359
tt6638536,5.3,63
tt6639482,6.0,480
tt6639876,8.7,6
tt6639882,4.7,246
tt6639886,4.4,110
tt6640214,3.8,63
tt6640384,7.0,23
tt6640390,6.5,209
tt6641528,5.8,405
tt6641582,4.4,41
tt6642422,6.4,9
tt6642662,4.3,115
tt6642926,6.1,44
tt6643608,5.3,1017
tt6643972,5.6,11176
tt6644190,3.1,187
tt6644200,7.5,504121
tt6644234,3.7,267
tt6644280,4.2,76
tt6644286,4.3,537
tt6644632,5.5,722
tt6644636,5.8,519
tt6645126,4.2,28
tt6645154,6.1,393
tt6645182,6.7,232
tt6645236,5.9,585
tt6645798,8.5,19
tt6646106,2.6,22
tt6646998,5.4,375
tt6647564,4.5,1158
tt6648404,6.3,1440
tt6648468,3.5,102
tt6648932,5.3,1422
tt6649066,6.2,1413
tt6649274,5.7,155
tt6649792,3.7,175
tt6649794,7.1,1354
tt6649930,3.6,187
tt6650006,6.4,7
tt6650060,7.5,7
tt6650364,6.8,1271
tt6651118,3.2,158
tt6652330,6.2,235
tt6652708,4.4,3975
tt6652828,6.7,45
tt6653174,6.3,87
tt6654090,5.6,94
tt6654210,5.4,44549
tt6654268,6.3,150
tt6654316,7.0,3017
tt6655214,2.7,129
tt6656572,5.2,8
tt6656806,4.9,14
tt6657486,6.1,87
tt6658066,5.6,26
tt6658296,8.0,10
tt6659580,6.7,15
tt6659876,5.0,37
tt6659930,4.9,135
tt6659936,5.2,1282
tt6660148,3.7,109
tt6660238,5.7,1276
tt6660922,6.7,62
tt6661368,5.2,113
tt6661904,6.2,130
tt6662734,5.1,30
tt6662736,6.7,4197
tt6663582,6.0,76230
tt6663848,5.2,53
tt6664700,4.2,903
tt6664784,5.4,147
tt6665070,3.3,90
tt6665464,6.8,607
tt6666354,3.8,144
tt6667268,5.4,449
tt6667360,7.6,1469
tt6668220,3.9,401
tt6668974,4.2,144
tt6669466,3.2,91
tt6669548,6.7,65
tt6670034,7.5,43
tt6670074,4.5,156
tt6670116,7.1,116
tt6670584,6.2,74
tt6670680,7.4,51
tt6671244,5.6,2647
tt6671284,6.4,65
tt6671850,4.3,388
tt6671930,6.7,6
tt6672082,5.9,3840
tt6672252,3.5,143
tt6672584,8.6,34
tt6673612,5.6,61739
tt6673830,6.5,6
tt6673840,7.2,7197
tt6673964,4.3,140
tt6675244,6.9,10010
tt6675400,4.6,901
tt6675536,6.8,13
tt6676028,5.5,2610
tt6678874,3.3,1808
tt6678876,6.1,106
tt6679412,6.2,1584
tt6679640,6.3,82
tt6679794,6.9,69560
tt6680116,5.0,267
tt6680312,6.5,1137
tt6680576,6.1,691
tt6680676,6.4,29
tt6680730,6.4,1276
tt6680792,3.4,543
tt6681352,6.9,10
tt6681678,5.4,178
tt6682124,5.0,140
tt6682438,6.1,339
tt6682520,5.0,29
tt6682820,6.6,138
tt6682828,5.7,202
tt6682834,5.8,7
tt6682904,7.0,590
tt6683070,5.6,43
tt6684714,5.3,12241
tt6684848,5.1,31
tt6684884,6.7,6820
tt6684976,5.0,2721
tt6685476,6.5,539
tt6685596,5.5,868
tt6686100,6.0,11
tt6686358,5.2,603
tt6686700,5.8,1432
tt6687720,6.8,22
tt6688022,6.4,1488
tt6688304,4.0,596
tt6688324,3.8,263
tt6688354,4.8,1999
tt6689414,5.9,61
tt6689734,6.6,474
tt6690004,6.6,2469
tt6690176,5.4,403
tt6690236,2.4,95
tt6690274,5.9,60
tt6690310,6.2,792
tt6690836,4.9,446
tt6692264,4.0,2508
tt6692354,7.2,12141
tt6692926,4.7,260
